Id,Application Date,City,Income,Stage
556,28-Sep-18,Tiruvarur,332808,Stage 1
557,28-Sep-18,Chennai,208380,Stage 0
558,28-Sep-18,Chennai,226716,Stage 1
559,28-Sep-18,Mumbai,225432,Stage 3
560,28-Sep-18,Bengaluru,197604,Stage 0
561,28-Sep-18,Bengaluru,261156,Stage 0
562,28-Sep-18,North Tripura,187068,Stage 1
563,28-Sep-18,Bengaluru,150168,Stage 0
564,28-Sep-18,Chennai,516996,Stage 0
565,27-Sep-18,Bengaluru,205248,Stage 0
566,27-Sep-18,Hyderabad,274596,Stage 0
567,27-Sep-18,Pune,137700,Stage 1
568,27-Sep-18,Nellore,443208,Stage 0
569,27-Sep-18,Bengaluru,434484,Stage 0
570,27-Sep-18,Nellore,407280,Stage 0
571,27-Sep-18,Gautam Buddha Nagar,174084,Stage 1
572,27-Sep-18,Bengaluru,606468,Stage 0
573,27-Sep-18,Pune,195384,Stage 1
574,27-Sep-18,Bengaluru,172656,Stage 1
575,27-Sep-18,Chennai,187548,Stage 0
576,27-Sep-18,Bengaluru,256980,Stage 0
577,27-Sep-18,Bengaluru,804252,Stage 2
578,27-Sep-18,Bengaluru,739884,Stage 0
579,27-Sep-18,Bengaluru,199428,Stage 1
580,27-Sep-18,Mumbai,223128,Stage 0
581,27-Sep-18,Jodhpur,167424,Stage 1
582,27-Sep-18,Pune,211596,Stage 2
583,27-Sep-18,Bengaluru,305112,Stage 0
584,27-Sep-18,Chennai,438024,Stage 4
585,27-Sep-18,Mumbai,57360,Stage 1
586,27-Sep-18,Bengaluru,138084,Stage 1
587,27-Sep-18,Muzaffarnagar,237072,Stage 0
588,27-Sep-18,Hyderabad,246888,Stage 0
589,27-Sep-18,Cooch Behar,187308,Stage 0
590,27-Sep-18,Chennai,257808,Stage 0
591,27-Sep-18,North 24 Parganas,242124,Stage 0
592,27-Sep-18,Tiruchirappalli,226584,Stage 0
593,27-Sep-18,East Godavari,243984,Stage 0
594,27-Sep-18,Karim Nagar,333276,Stage 1
595,27-Sep-18,Mumbai,287940,Stage 1
596,27-Sep-18,Nadia,231276,Stage 0
597,27-Sep-18,Bengaluru,201972,Stage 1
598,27-Sep-18,Mysuru,250212,Stage 0
599,27-Sep-18,Bengaluru,570024,Stage 1
600,27-Sep-18,Bengaluru,192156,Stage 1
601,27-Sep-18,Gurgaon,2093196,Stage 1
602,27-Sep-18,Bengaluru,254484,Stage 1
603,27-Sep-18,Bengaluru,325812,Stage 0
604,27-Sep-18,Pune,342672,Stage 2
605,27-Sep-18,Coimbatore,202920,Stage 0
606,27-Sep-18,Bengaluru,300480,Stage 0
607,27-Sep-18,Bengaluru,323172,Stage 1
608,27-Sep-18,Ahmedabad,408288,Stage 0
609,27-Sep-18,Bengaluru,446496,Stage 5
610,27-Sep-18,Jhujhunu,236604,Stage 0
611,27-Sep-18,Chandigarh,199908,Stage 1
612,27-Sep-18,Bengaluru,290892,Stage 0
613,27-Sep-18,Bengaluru,177060,Stage 1
614,27-Sep-18,Barmer,410496,Stage 1
615,27-Sep-18,Pune,288636,Stage 4
616,27-Sep-18,Pune,433440,Stage 0
617,27-Sep-18,Saharanpur,221520,Stage 0
618,27-Sep-18,Bengaluru,246504,Stage 0
619,27-Sep-18,Pune,186516,Stage 0
620,27-Sep-18,Bengaluru,276048,Stage 3
621,27-Sep-18,Bengaluru,345624,Stage 0
622,27-Sep-18,Bengaluru,206268,Stage 1
623,27-Sep-18,Bengaluru,217656,Stage 4
624,27-Sep-18,Mumbai,579540,Stage 0
625,27-Sep-18,Bengaluru,3647652,Stage 0
626,27-Sep-18,Mumbai,62292,Stage 1
627,27-Sep-18,Karimganj,426288,Stage 1
628,27-Sep-18,Bengaluru,190296,Stage 0
629,27-Sep-18,Bengaluru,577716,Stage 0
630,27-Sep-18,Bengaluru,281760,Stage 0
631,27-Sep-18,Bengaluru,222672,Stage 0
632,27-Sep-18,Koppal,256104,Stage 0
633,27-Sep-18,Bengaluru,361236,Stage 0
634,27-Sep-18,Pune,198924,Stage 1
635,27-Sep-18,Pune,846444,Stage 0
636,27-Sep-18,Bhopal,192456,Stage 1
637,27-Sep-18,Bengaluru,198480,Stage 0
638,27-Sep-18,Bengaluru,355728,Stage 2
639,27-Sep-18,Surat,415296,Stage 1
640,27-Sep-18,Shajapur,118788,Stage 0
641,27-Sep-18,Saharsa,382728,Stage 0
642,27-Sep-18,Mumbai,272388,Stage 1
643,27-Sep-18,Indore,283344,Stage 0
644,27-Sep-18,Gautam Buddha Nagar,179652,Stage 0
645,27-Sep-18,Vellore,164856,Stage 1
646,27-Sep-18,Madurai,1872012,Stage 0
647,27-Sep-18,Mumbai,288408,Stage 0
648,27-Sep-18,Mysuru,123252,Stage 1
649,27-Sep-18,Mumbai,210516,Stage 1
650,27-Sep-18,Dungarpur,213612,Stage 1
651,27-Sep-18,Hassan,322800,Stage 1
652,27-Sep-18,Bengaluru,184788,Stage 0
653,27-Sep-18,Chennai,415680,Stage 0
654,27-Sep-18,East Godavari,310680,Stage 0
655,27-Sep-18,Bengaluru,1357308,Stage 3
656,27-Sep-18,Pune,263544,Stage 3
657,27-Sep-18,Bengaluru,274620,Stage 1
658,27-Sep-18,Bagpat,259128,Stage 0
659,27-Sep-18,Chennai,188880,Stage 1
660,27-Sep-18,Junagadh,12492,Stage 1
661,27-Sep-18,Bengaluru,412320,Stage 0
662,27-Sep-18,Pune,354672,Stage 0
663,27-Sep-18,Mahabub Nagar,174228,Stage 0
664,27-Sep-18,Bengaluru,839268,Stage 2
665,27-Sep-18,Agra,205488,Stage 0
666,27-Sep-18,Mumbai,416628,Stage 0
667,27-Sep-18,Pune,110952,Stage 0
668,27-Sep-18,Surat,333828,Stage 0
669,27-Sep-18,Mumbai,234936,Stage 1
670,27-Sep-18,Bengaluru,395052,Stage 1
671,27-Sep-18,Chennai,175440,Stage 0
672,27-Sep-18,Mumbai,192048,Stage 1
673,27-Sep-18,Pune,537036,Stage 0
674,27-Sep-18,Ambala,182568,Stage 0
675,27-Sep-18,South Delhi,425364,Stage 0
676,27-Sep-18,South Delhi,456468,Stage 0
677,27-Sep-18,Ambala,182340,Stage 0
678,27-Sep-18,Bengaluru,220668,Stage 0
679,27-Sep-18,Coimbatore,453900,Stage 1
680,27-Sep-18,Indore,318432,Stage 1
681,27-Sep-18,Bengaluru,230736,Stage 0
682,27-Sep-18,Indore,257040,Stage 1
683,27-Sep-18,Nagpur,443208,Stage 0
684,27-Sep-18,Bengaluru,193164,Stage 0
685,27-Sep-18,K.V.Rangareddy,443532,Stage 0
686,27-Sep-18,Surat,751656,Stage 0
687,27-Sep-18,Betul,347136,Stage 1
688,27-Sep-18,Bengaluru,267156,Stage 0
689,27-Sep-18,Bengaluru,473808,Stage 0
690,27-Sep-18,Bengaluru,2742792,Stage 0
691,27-Sep-18,Mumbai,212760,Stage 0
692,27-Sep-18,Krishna,169416,Stage 1
693,27-Sep-18,Parbhani,92700,Stage 1
694,27-Sep-18,Jodhpur,243204,Stage 0
695,27-Sep-18,Hamirpur(HP),108672,Stage 1
696,27-Sep-18,Pune,281220,Stage 1
697,27-Sep-18,Hyderabad,333420,Stage 0
698,27-Sep-18,Bengaluru,196920,Stage 1
699,27-Sep-18,Pudukkottai,181464,Stage 1
700,27-Sep-18,Bengaluru,378612,Stage 1
701,27-Sep-18,Krishna,135384,Stage 0
702,27-Sep-18,Bengaluru,224400,Stage 0
703,27-Sep-18,Nagpur,203208,Stage 0
704,27-Sep-18,Nagpur,191292,Stage 0
705,27-Sep-18,Thane,590532,Stage 0
706,27-Sep-18,Bengaluru,169128,Stage 1
707,27-Sep-18,Khammam,388872,Stage 1
708,27-Sep-18,Bengaluru,184572,Stage 1
709,27-Sep-18,Bengaluru,606252,Stage 1
710,27-Sep-18,Bengaluru,417480,Stage 1
711,27-Sep-18,Chennai,202056,Stage 0
712,27-Sep-18,North 24 Parganas,177648,Stage 1
713,27-Sep-18,Bengaluru,2644908,Stage 0
714,27-Sep-18,Bengaluru,16932,Stage 0
715,27-Sep-18,Bengaluru,514200,Stage 1
716,27-Sep-18,Bengaluru,546084,Stage 0
717,27-Sep-18,Pune,693084,Stage 3
718,27-Sep-18,K.V.Rangareddy,244704,Stage 0
719,27-Sep-18,Mysuru,217980,Stage 1
720,27-Sep-18,Mumbai,257808,Stage 0
721,27-Sep-18,Bengaluru,188520,Stage 1
722,27-Sep-18,Gurgaon,322164,Stage 0
723,27-Sep-18,Bengaluru,333420,Stage 0
724,26-Sep-18,Mumbai,243852,Stage 0
725,26-Sep-18,Mumbai,1822560,Stage 0
726,26-Sep-18,Chennai,468540,Stage 1
727,26-Sep-18,Kolkata,1447632,Stage 0
728,26-Sep-18,Indore,307908,Stage 0
729,26-Sep-18,Mumbai,222264,Stage 0
730,26-Sep-18,Bengaluru,198252,Stage 0
731,26-Sep-18,Mumbai,191988,Stage 0
732,26-Sep-18,Mumbai,274548,Stage 0
733,26-Sep-18,Bengaluru,90324,Stage 1
734,26-Sep-18,Bengaluru,157332,Stage 1
735,26-Sep-18,Bengaluru,226464,Stage 0
736,26-Sep-18,Bengaluru,885168,Stage 4
737,26-Sep-18,Hyderabad,194316,Stage 1
738,26-Sep-18,Hyderabad,199596,Stage 0
739,26-Sep-18,Bengaluru,432684,Stage 4
740,26-Sep-18,Bardhaman,253704,Stage 1
741,26-Sep-18,Pune,181944,Stage 1
742,26-Sep-18,Chittoor,177840,Stage 0
743,26-Sep-18,Pune,418500,Stage 1
744,26-Sep-18,Mumbai,161376,Stage 4
745,26-Sep-18,Hyderabad,318552,Stage 0
746,26-Sep-18,Pune,243192,Stage 1
747,26-Sep-18,Bengaluru,235140,Stage 0
748,26-Sep-18,Hyderabad,217140,Stage 1
749,26-Sep-18,Bengaluru,979200,Stage 4
750,26-Sep-18,Bengaluru,235476,Stage 1
751,26-Sep-18,Chennai,1191264,Stage 3
752,26-Sep-18,Pune,1090644,Stage 4
753,26-Sep-18,Darbhanga,181716,Stage 0
754,26-Sep-18,Bengaluru,421524,Stage 1
755,26-Sep-18,Bengaluru,126732,Stage 0
756,26-Sep-18,Hyderabad,299556,Stage 1
757,26-Sep-18,Chennai,224268,Stage 3
758,26-Sep-18,Namakkal,188940,Stage 0
759,26-Sep-18,Madhubani,257232,Stage 0
760,26-Sep-18,Mumbai,473952,Stage 0
761,26-Sep-18,Bengaluru,255396,Stage 1
762,26-Sep-18,Bengaluru,159300,Stage 1
763,26-Sep-18,Murshidabad,24480,Stage 0
764,26-Sep-18,Kolkata,127620,Stage 1
765,26-Sep-18,Nashik,387840,Stage 1
766,26-Sep-18,Bengaluru,377376,Stage 1
767,26-Sep-18,Bengaluru,185100,Stage 1
768,26-Sep-18,Bengaluru,507168,Stage 1
769,26-Sep-18,Gurgaon,269664,Stage 0
770,26-Sep-18,Garhwa,221136,Stage 0
771,26-Sep-18,Bengaluru,768336,Stage 3
772,26-Sep-18,Chennai,192756,Stage 0
773,26-Sep-18,Dibrugarh,427236,Stage 0
774,26-Sep-18,Karim Nagar,189276,Stage 1
775,26-Sep-18,Bengaluru,395040,Stage 0
776,26-Sep-18,Sikar,391068,Stage 0
777,26-Sep-18,Dhubri,220452,Stage 0
778,26-Sep-18,None,229704,Stage 0
779,26-Sep-18,None,239952,Stage 0
780,26-Sep-18,None,191304,Stage 0
781,26-Sep-18,None,245976,Stage 1
782,26-Sep-18,Varanasi,380076,Stage 0
783,26-Sep-18,None,173364,Stage 0
784,26-Sep-18,None,218208,Stage 0
785,26-Sep-18,None,289548,Stage 0
786,26-Sep-18,None,514608,Stage 0
787,26-Sep-18,None,301632,Stage 0
788,26-Sep-18,None,176028,Stage 0
789,26-Sep-18,None,280056,Stage 1
790,26-Sep-18,Parbhani,1766676,Stage 0
791,26-Sep-18,Ernakulam,191244,Stage 0
792,26-Sep-18,Hingoli,224460,Stage 0
793,26-Sep-18,Hyderabad,596268,Stage 1
794,26-Sep-18,Ernakulam,363084,Stage 0
795,26-Sep-18,Chikkaballapur,287316,Stage 0
796,26-Sep-18,Mumbai,234900,Stage 4
797,26-Sep-18,Bengaluru,365652,Stage 1
798,26-Sep-18,Pune,317388,Stage 0
799,26-Sep-18,Guntur,316428,Stage 0
800,26-Sep-18,Hyderabad,175644,Stage 1
801,26-Sep-18,Banaskantha,122292,Stage 0
802,26-Sep-18,South Delhi,277452,Stage 0
803,26-Sep-18,Nagpur,303240,Stage 1
804,26-Sep-18,Chennai,239688,Stage 0
805,26-Sep-18,Chennai,907344,Stage 3
806,26-Sep-18,Howrah,253296,Stage 1
807,26-Sep-18,Thane,132984,Stage 1
808,26-Sep-18,Bengaluru,264408,Stage 0
809,26-Sep-18,Dehradun,167988,Stage 1
810,26-Sep-18,Mumbai,232332,Stage 1
811,26-Sep-18,Bengaluru,249612,Stage 0
812,26-Sep-18,Mumbai,109572,Stage 0
813,26-Sep-18,Mumbai,295812,Stage 1
814,26-Sep-18,Kaithal,163764,Stage 0
815,26-Sep-18,Tiruvallur,364764,Stage 1
816,26-Sep-18,Pune,237756,Stage 1
817,26-Sep-18,Pune,1195404,Stage 0
818,26-Sep-18,Bengaluru,205308,Stage 1
819,26-Sep-18,Pali,285420,Stage 1
820,26-Sep-18,Ahmedabad,856380,Stage 1
821,26-Sep-18,Chennai,344292,Stage 0
822,26-Sep-18,Chennai,469740,Stage 1
823,26-Sep-18,Pune,168612,Stage 1
824,26-Sep-18,South West Delhi,652164,Stage 1
825,26-Sep-18,Pune,198372,Stage 0
826,26-Sep-18,Mumbai,136932,Stage 0
827,26-Sep-18,Aurangabad,458940,Stage 1
828,26-Sep-18,Chennai,857124,Stage 0
829,26-Sep-18,Chennai,259380,Stage 1
830,26-Sep-18,Chennai,194244,Stage 4
831,26-Sep-18,Bengaluru,366288,Stage 0
832,26-Sep-18,Thane,558528,Stage 0
833,26-Sep-18,Bengaluru,207708,Stage 0
834,26-Sep-18,Vadodara,177696,Stage 1
835,26-Sep-18,West Delhi,452784,Stage 0
836,26-Sep-18,Thane,226332,Stage 0
837,26-Sep-18,Mumbai,183768,Stage 0
838,26-Sep-18,Karur,191880,Stage 0
839,26-Sep-18,Bengaluru,275172,Stage 0
840,26-Sep-18,Bengaluru,407076,Stage 4
841,26-Sep-18,Bengaluru,215580,Stage 0
842,26-Sep-18,Hyderabad,195732,Stage 1
843,26-Sep-18,Bengaluru,173820,Stage 1
844,26-Sep-18,Koppal,55944,Stage 0
845,26-Sep-18,Chennai,200208,Stage 0
846,26-Sep-18,Ludhiana,148812,Stage 1
847,26-Sep-18,Bengaluru,385728,Stage 1
848,26-Sep-18,Panch Mahals,276288,Stage 1
849,26-Sep-18,Chennai,214884,Stage 1
850,26-Sep-18,Chennai,315072,Stage 1
851,26-Sep-18,Pune,225408,Stage 0
852,26-Sep-18,Mumbai,187608,Stage 1
853,26-Sep-18,Gurdaspur,520416,Stage 0
854,26-Sep-18,Kolkata,345060,Stage 1
855,26-Sep-18,Pune,185556,Stage 1
856,26-Sep-18,Pune,281748,Stage 0
857,26-Sep-18,Ahmedabad,203712,Stage 1
858,26-Sep-18,Pune,170484,Stage 1
859,26-Sep-18,Bengaluru,488988,Stage 4
860,26-Sep-18,Villupuram,330636,Stage 0
861,26-Sep-18,Bengaluru,434676,Stage 1
862,26-Sep-18,Bengaluru,361716,Stage 0
863,26-Sep-18,Mysuru,181956,Stage 0
864,26-Sep-18,Chennai,116820,Stage 4
865,26-Sep-18,Mumbai,205560,Stage 3
866,26-Sep-18,Kolar,2351340,Stage 0
867,26-Sep-18,East Godavari,175044,Stage 0
868,26-Sep-18,Pune,249564,Stage 1
869,26-Sep-18,Bengaluru,323448,Stage 1
870,26-Sep-18,Pune,183000,Stage 0
871,26-Sep-18,Bengaluru,284184,Stage 1
872,26-Sep-18,Bengaluru,334620,Stage 1
873,26-Sep-18,Dakshina Kannada,187332,Stage 0
874,26-Sep-18,Bengaluru,191208,Stage 0
875,26-Sep-18,Valsad,270780,Stage 0
876,26-Sep-18,Ahmed Nagar,256668,Stage 0
877,26-Sep-18,Pune,245076,Stage 1
878,26-Sep-18,Thane,359088,Stage 1
879,26-Sep-18,Thane,172728,Stage 0
880,26-Sep-18,Pune,203568,Stage 1
881,26-Sep-18,Thane,323172,Stage 0
882,26-Sep-18,Pune,327648,Stage 4
883,26-Sep-18,Mandya,178728,Stage 0
884,26-Sep-18,Gopalganj,110112,Stage 0
885,26-Sep-18,Bengaluru,327732,Stage 0
886,26-Sep-18,Bengaluru,697812,Stage 0
887,26-Sep-18,South Delhi,176832,Stage 0
888,26-Sep-18,Warangal,259152,Stage 1
889,26-Sep-18,Bengaluru,363504,Stage 1
890,26-Sep-18,Bengaluru,686004,Stage 0
891,26-Sep-18,Bengaluru,752820,Stage 0
892,26-Sep-18,Mumbai,260364,Stage 3
893,26-Sep-18,Krishnagiri,166476,Stage 0
894,26-Sep-18,Ahmedabad,278652,Stage 0
895,26-Sep-18,Satara,323160,Stage 1
896,26-Sep-18,Bengaluru,288456,Stage 0
897,26-Sep-18,Pune,448824,Stage 1
898,26-Sep-18,Mumbai,340488,Stage 2
899,25-Sep-18,Valsad,455196,Stage 1
900,25-Sep-18,Kanchipuram,198012,Stage 0
901,25-Sep-18,Yamuna Nagar,448740,Stage 1
902,25-Sep-18,Bengaluru,3963564,Stage 1
903,25-Sep-18,Amritsar,276936,Stage 1
904,25-Sep-18,Bengaluru,371472,Stage 5
905,25-Sep-18,East Delhi,165156,Stage 0
906,25-Sep-18,Chennai,350460,Stage 0
907,25-Sep-18,South 24 Parganas,150816,Stage 1
908,25-Sep-18,Bengaluru,433068,Stage 0
909,25-Sep-18,Thane,251484,Stage 1
910,25-Sep-18,Thane,137364,Stage 0
911,25-Sep-18,Bengaluru,305328,Stage 4
912,25-Sep-18,Bengaluru,368868,Stage 0
913,25-Sep-18,Bengaluru,197124,Stage 0
914,25-Sep-18,South Delhi,399528,Stage 1
915,25-Sep-18,Coimbatore,170700,Stage 0
916,25-Sep-18,Janjgir-champa,173628,Stage 0
917,25-Sep-18,Nellore,253620,Stage 0
918,25-Sep-18,East Singhbhum,176952,Stage 0
919,25-Sep-18,Gandhi Nagar,245448,Stage 0
920,25-Sep-18,Gandhi Nagar,228756,Stage 0
921,25-Sep-18,Chennai,275208,Stage 0
922,25-Sep-18,East Delhi,239556,Stage 0
923,25-Sep-18,Bengaluru,184548,Stage 0
924,25-Sep-18,Khammam,4180644,Stage 1
925,25-Sep-18,North 24 Parganas,11316,Stage 0
926,25-Sep-18,Nalgonda,168240,Stage 0
927,25-Sep-18,Bengaluru,1009416,Stage 0
928,25-Sep-18,Pune,236772,Stage 0
929,25-Sep-18,Bengaluru,214908,Stage 0
930,25-Sep-18,Jaipur,220356,Stage 2
931,25-Sep-18,Bengaluru,439224,Stage 1
932,25-Sep-18,Nashik,262728,Stage 0
933,25-Sep-18,Solapur,182172,Stage 0
934,25-Sep-18,Thane,273732,Stage 0
935,25-Sep-18,Tumakuru,244344,Stage 0
936,25-Sep-18,Pune,300696,Stage 1
937,25-Sep-18,Bengaluru,295848,Stage 1
938,25-Sep-18,Bengaluru,169416,Stage 1
939,25-Sep-18,Bengaluru,276024,Stage 5
940,25-Sep-18,Ludhiana,170880,Stage 0
941,25-Sep-18,Deoghar,250764,Stage 1
942,25-Sep-18,Coimbatore,164508,Stage 1
943,25-Sep-18,Nayagarh,407808,Stage 0
944,25-Sep-18,Bengaluru,311976,Stage 2
945,25-Sep-18,Sheopur,195504,Stage 0
946,25-Sep-18,Bengaluru,207228,Stage 0
947,25-Sep-18,Aurangabad,236940,Stage 0
948,25-Sep-18,Krishna,183372,Stage 1
949,25-Sep-18,Bengaluru,317232,Stage 1
950,25-Sep-18,Mumbai,566688,Stage 1
951,25-Sep-18,Mysuru,198432,Stage 0
952,25-Sep-18,Ahmedabad,127512,Stage 1
953,25-Sep-18,Pune,441948,Stage 0
954,25-Sep-18,Vadodara,247572,Stage 1
955,25-Sep-18,Vadodara,251664,Stage 0
956,25-Sep-18,Vadodara,288924,Stage 0
957,25-Sep-18,Chennai,649284,Stage 0
958,25-Sep-18,Bengaluru,176460,Stage 3
959,25-Sep-18,South Delhi,193920,Stage 0
960,25-Sep-18,Chennai,323640,Stage 0
961,25-Sep-18,Bengaluru,370452,Stage 1
962,25-Sep-18,Bengaluru,346068,Stage 0
963,25-Sep-18,Ghaziabad,276096,Stage 1
964,25-Sep-18,Bengaluru,227820,Stage 2
965,25-Sep-18,Pune,205356,Stage 1
966,25-Sep-18,Jalna,212616,Stage 0
967,25-Sep-18,Bengaluru,309852,Stage 0
968,25-Sep-18,Bengaluru,1049448,Stage 0
969,25-Sep-18,Jalna,236052,Stage 0
970,25-Sep-18,Bengaluru,225024,Stage 1
971,25-Sep-18,Chennai,1654800,Stage 0
972,25-Sep-18,Dharwad,375864,Stage 1
973,25-Sep-18,Chennai,615780,Stage 0
974,25-Sep-18,Bengaluru,1116924,Stage 0
975,25-Sep-18,Mumbai,431232,Stage 4
976,25-Sep-18,Pune,163608,Stage 0
977,25-Sep-18,Bengaluru,411252,Stage 3
978,25-Sep-18,West Delhi,298320,Stage 1
979,25-Sep-18,New Delhi,348000,Stage 1
980,25-Sep-18,Chennai,914676,Stage 1
981,25-Sep-18,Navi Mumbai,402276,Stage 1
982,25-Sep-18,Visakhapatnam,624936,Stage 1
983,25-Sep-18,Mumbai,254772,Stage 2
984,25-Sep-18,Nagpur,178932,Stage 0
985,25-Sep-18,Mumbai,440268,Stage 1
986,25-Sep-18,South Delhi,238704,Stage 0
987,25-Sep-18,Bengaluru,215520,Stage 3
988,25-Sep-18,Mumbai,386280,Stage 3
989,25-Sep-18,Kalaburagi,187824,Stage 0
990,25-Sep-18,Pune,450936,Stage 5
991,25-Sep-18,Bengaluru,253128,Stage 0
992,25-Sep-18,Bengaluru,261624,Stage 1
993,25-Sep-18,Nashik,195372,Stage 0
994,25-Sep-18,Mumbai,294180,Stage 2
995,25-Sep-18,Chennai,700380,Stage 0
996,25-Sep-18,Bengaluru,208344,Stage 0
997,25-Sep-18,Thane,186192,Stage 1
998,25-Sep-18,Sindhudurg,445824,Stage 0
999,25-Sep-18,Bengaluru,182976,Stage 1
1000,25-Sep-18,Thane,173472,Stage 0
1001,25-Sep-18,Bengaluru,430116,Stage 4
1002,25-Sep-18,Chennai,384276,Stage 4
1003,25-Sep-18,Mumbai,38892,Stage 0
1004,25-Sep-18,Mysuru,330696,Stage 0
1005,25-Sep-18,Bengaluru,1070100,Stage 0
1006,25-Sep-18,Mysuru,324096,Stage 0
1007,25-Sep-18,Chennai,433644,Stage 0
1008,25-Sep-18,Bengaluru,331956,Stage 4
1009,25-Sep-18,Bengaluru,391812,Stage 4
1010,25-Sep-18,Lucknow,172860,Stage 0
1011,25-Sep-18,Lakhisarai,254568,Stage 1
1012,25-Sep-18,Bengaluru,386664,Stage 2
1013,25-Sep-18,Ernakulam,519360,Stage 1
1014,25-Sep-18,Udupi,280392,Stage 0
1015,25-Sep-18,Chennai,197544,Stage 0
1016,25-Sep-18,Hyderabad,208932,Stage 0
1017,25-Sep-18,Bengaluru,500844,Stage 5
1018,25-Sep-18,Karim Nagar,312816,Stage 0
1019,25-Sep-18,Karim Nagar,230448,Stage 0
1020,25-Sep-18,Mumbai,429384,Stage 0
1021,25-Sep-18,Chennai,474804,Stage 1
1022,25-Sep-18,Bengaluru,297612,Stage 1
1023,25-Sep-18,Coimbatore,239424,Stage 0
1024,25-Sep-18,Chennai,686208,Stage 0
1025,25-Sep-18,Pune,431976,Stage 2
1026,25-Sep-18,Bengaluru,959268,Stage 0
1027,25-Sep-18,Pune,193572,Stage 0
1028,25-Sep-18,Pune,348456,Stage 0
1029,25-Sep-18,Chennai,376152,Stage 4
1030,25-Sep-18,Chennai,115464,Stage 0
1031,25-Sep-18,Pune,206496,Stage 0
1032,25-Sep-18,Bengaluru,689196,Stage 0
1033,25-Sep-18,Indore,770040,Stage 0
1034,25-Sep-18,Nalgonda,238716,Stage 0
1035,25-Sep-18,Bengaluru,345396,Stage 0
1036,25-Sep-18,Chennai,299364,Stage 1
1037,25-Sep-18,Kheda,293424,Stage 0
1038,25-Sep-18,Vadodara,412320,Stage 1
1039,25-Sep-18,Dakshina Kannada,182124,Stage 1
1040,25-Sep-18,Mumbai,1918824,Stage 0
1041,25-Sep-18,Ahmedabad,339084,Stage 0
1042,25-Sep-18,East Delhi,176280,Stage 1
1043,25-Sep-18,Karim Nagar,248748,Stage 0
1044,25-Sep-18,Banka,188796,Stage 1
1045,25-Sep-18,Dahod,221592,Stage 0
1046,25-Sep-18,West Delhi,457476,Stage 1
1047,25-Sep-18,Bengaluru,18672,Stage 1
1048,25-Sep-18,South 24 Parganas,117660,Stage 1
1049,25-Sep-18,Bengaluru,378696,Stage 1
1050,25-Sep-18,West Delhi,329232,Stage 1
1051,25-Sep-18,Bengaluru,197376,Stage 0
1052,25-Sep-18,Chennai,172656,Stage 0
1053,25-Sep-18,Hyderabad,97080,Stage 0
1054,25-Sep-18,Coimbatore,385656,Stage 0
1055,25-Sep-18,Mumbai,231756,Stage 0
1056,25-Sep-18,Bengaluru,176616,Stage 0
1057,25-Sep-18,Chennai,787452,Stage 0
1058,25-Sep-18,Ahmedabad,176208,Stage 0
1059,25-Sep-18,Ahmedabad,219744,Stage 0
1060,25-Sep-18,Mumbai,183912,Stage 1
1061,25-Sep-18,Bengaluru,278184,Stage 4
1062,25-Sep-18,Bengaluru,235764,Stage 4
1063,25-Sep-18,Jodhpur,439644,Stage 1
1064,25-Sep-18,East Delhi,121380,Stage 0
1065,25-Sep-18,Mandya,195360,Stage 1
1066,25-Sep-18,Bengaluru,203520,Stage 1
1067,25-Sep-18,Pune,163740,Stage 1
1068,25-Sep-18,Mandya,193572,Stage 0
1069,25-Sep-18,Bengaluru,495996,Stage 3
1070,25-Sep-18,Kota,213132,Stage 0
1071,25-Sep-18,Bengaluru,19704,Stage 0
1072,25-Sep-18,Tirunelveli,359268,Stage 0
1073,25-Sep-18,Latur,356580,Stage 0
1074,25-Sep-18,Chennai,314232,Stage 1
1075,25-Sep-18,Pune,410568,Stage 3
1076,24-Sep-18,Bengaluru,297228,Stage 3
1077,24-Sep-18,Mumbai,314472,Stage 0
1078,24-Sep-18,Bengaluru,289836,Stage 0
1079,24-Sep-18,Bengaluru,342804,Stage 0
1080,24-Sep-18,Bengaluru,285372,Stage 1
1081,24-Sep-18,Bengaluru,273504,Stage 0
1082,24-Sep-18,Mumbai,321684,Stage 3
1083,24-Sep-18,Bengaluru,725292,Stage 4
1084,24-Sep-18,Ahmedabad,471780,Stage 0
1085,24-Sep-18,Kozhikode,484692,Stage 1
1086,24-Sep-18,Mumbai,163884,Stage 0
1087,24-Sep-18,Aurangabad,433692,Stage 0
1088,24-Sep-18,Bengaluru,320736,Stage 0
1089,24-Sep-18,Hyderabad,200328,Stage 0
1090,24-Sep-18,Chennai,258960,Stage 0
1091,24-Sep-18,Nalgonda,191448,Stage 0
1092,24-Sep-18,Chennai,241860,Stage 0
1093,24-Sep-18,Chennai,193212,Stage 0
1094,24-Sep-18,Dharmapuri,622500,Stage 0
1095,24-Sep-18,Bengaluru,487284,Stage 5
1096,24-Sep-18,Bengaluru,265992,Stage 1
1097,24-Sep-18,Bengaluru,175176,Stage 0
1098,24-Sep-18,Chennai,632412,Stage 3
1099,24-Sep-18,Cuddalore,245292,Stage 0
1100,24-Sep-18,Bengaluru,342768,Stage 0
1101,24-Sep-18,Bengaluru,634296,Stage 1
1102,24-Sep-18,Bengaluru,192336,Stage 0
1103,24-Sep-18,Mumbai,302688,Stage 3
1104,24-Sep-18,Chennai,654456,Stage 1
1105,24-Sep-18,Pune,168528,Stage 0
